City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Kenai,US,2022-06-13 22:10:31,60.5544,-151.2583,60.03,72,20,13.8
296,Ryotsu,JP,2022-06-13 22:10:31,38.0833,138.4333,62.53,72,100,9.51
297,Sidrolandia,BR,2022-06-13 22:10:31,-20.9319,-54.9614,55.85,45,0,5.93
298,Kavieng,PG,2022-06-13 22:10:32,-2.5744,150.7967,83.3,72,22,13.78
299,Bekovo,RU,2022-06-13 22:10:32,52.4663,43.712,57.9,72,100,7.23
300,Tabou,CI,2022-06-13 22:10:32,4.423,-7.3528,77.54,70,28,5.1
301,Pingliang,CN,2022-06-13 22:10:33,35.5392,106.6861,60.22,31,0,4.25
302,Puerto Ayacucho,VE,2022-06-13 22:10:33,5.6639,-67.6236,72.82,94,100,7.72
303,Beyneu,KZ,2022-06-13 22:10:33,45.3167,55.2,75.52,22,44,17.83
304,Yulara,AU,2022-06-13 22:10:34,-25.2406,130.9889,50.97,44,0,1.81
305,Nanortalik,GL,2022-06-13 22:10:34,60.1432,-45.2371,38.37,79,3,27.6
306,Hami,CN,2022-06-13 22:10:35,42.8,93.45,79.48,7,23,7.38
307,Do Gonbadan,IR,2022-06-13 22:10:35,30.3586,50.7981,81.07,21,0,3.02
308,Coquimbo,CL,2022-06-13 22:10:35,-29.9533,-71.3436,53.33,82,100,5.75
309,Lorengau,PG,2022-06-13 22:10:36,-2.0226,147.2712,83.64,71,27,13.04
310,Sayhat,SA,2022-06-13 22:10:36,26.4852,50.0405,82.6,42,0,2.39
311,Evans,US,2022-06-13 22:10:36,33.5337,-82.1307,102.04,39,20,5.01
312,Numan,NG,2022-06-13 22:10:37,9.4667,12.0333,84.2,55,100,3.49
313,Wewak,PG,2022-06-13 22:10:37,-3.5534,143.6268,77.94,87,34,8.5
314,Tiksi,RU,2022-06-13 22:10:37,71.6872,128.8694,50.11,56,100,2.04
315,Ancud,CL,2022-06-13 22:10:38,-41.8697,-73.8203,52.23,95,99,9.01
316,Pevek,RU,2022-06-13 22:10:38,69.7008,170.3133,35.87,77,53,5.1
317,Chara,RU,2022-06-13 22:10:38,56.9064,118.2631,56.05,73,100,2.42
318,Waipawa,NZ,2022-06-13 22:10:39,-41.4122,175.5153,51.13,65,3,22.7
319,Verkh-Suetka,RU,2022-06-13 22:10:39,53.3,80.05,65.41,58,98,4.45
320,Ardakan,IR,2022-06-13 22:10:40,32.31,54.0175,86.79,10,0,3.56
321,Kshenskiy,RU,2022-06-13 22:10:40,51.8408,37.7136,60.89,85,3,3.33
322,Khakhea,BW,2022-06-13 22:10:40,-24.6895,23.494,57.47,40,0,10.58
323,Takoradi,GH,2022-06-13 22:11:41,4.8845,-1.7554,77.85,80,9,9.13
324,Tigre,AR,2022-06-13 22:11:41,-34.426,-58.5796,58.24,55,0,5.75
325,Carmen,MX,2022-06-13 22:11:41,18.6333,-91.8333,78.84,89,75,4.61
326,Bonfim,BR,2022-06-13 22:11:42,3.0833,-59.95,78.82,81,80,0.89
327,Tilichiki,RU,2022-06-13 22:11:42,60.4667,166.1,52.54,54,63,8.41
328,Ragusa,IT,2022-06-13 22:11:42,36.9167,14.6,71.89,47,0,1.14
329,Kalmunai,LK,2022-06-13 22:11:43,7.4167,81.8167,79.65,82,70,5.3
330,Camargo,MX,2022-06-13 22:11:43,27.6667,-105.1667,99.88,12,2,8.12
331,Kolyvan,RU,2022-06-13 22:11:43,55.3053,82.7391,62.22,80,43,5.46
332,Arteaga,MX,2022-06-13 22:11:44,18.4667,-102.4167,77.76,58,97,8.05
333,Yelkhovka,RU,2022-06-13 22:11:44,53.8667,50.2832,56.16,86,0,2.04
334,Lagoa,PT,2022-06-13 22:11:45,39.05,-27.9833,62.56,80,5,9.6
335,Mombetsu,JP,2022-06-13 22:11:45,44.3525,143.3525,56.64,77,7,3.53
336,Mahebourg,MU,2022-06-13 22:11:45,-20.4081,57.7,73.26,66,57,17.63
337,Yelizovo,RU,2022-06-13 22:11:46,53.1873,158.3805,53.74,66,75,2.24
338,Umm Kaddadah,SD,2022-06-13 22:11:46,13.6017,26.6876,78.82,56,100,13.02
339,Leshukonskoye,RU,2022-06-13 22:11:46,64.8989,45.7622,52.29,96,93,4.32
340,Pontianak,ID,2022-06-13 22:11:47,-0.0333,109.3333,75.18,100,100,2.3
341,Adre,TD,2022-06-13 22:11:47,13.4667,22.2,74.59,66,100,8.01
342,Bay Roberts,CA,2022-06-13 22:11:47,47.5999,-53.2648,55.04,67,98,3.0
343,Iskateley,RU,2022-06-13 22:11:48,67.6803,53.1512,56.57,38,100,14.07
344,Sur,OM,2022-06-13 22:11:48,22.5667,59.5289,83.12,77,0,10.67
345,Springfield,US,2022-06-13 22:11:48,37.2153,-93.2982,96.22,53,0,17.27
346,Athabasca,CA,2022-06-13 22:11:49,54.7169,-113.2854,62.15,72,63,15.66
347,Khanskaya,RU,2022-06-13 22:11:49,44.677,39.9616,59.86,80,83,5.66
348,Marsabit,KE,2022-06-13 22:11:50,2.3284,37.9899,63.97,67,8,16.98
349,Sobolevo,RU,2022-06-13 22:11:50,54.4299,31.8996,54.34,83,91,2.95
350,Mandalgovi,MN,2022-06-13 22:11:50,45.7625,106.2708,60.6,37,64,4.47
351,Raudeberg,NO,2022-06-13 22:11:51,61.9875,5.1352,48.96,95,100,12.26
352,Zhuhai,CN,2022-06-13 22:11:51,22.2769,113.5678,83.98,94,40,13.8
353,Eureka,US,2022-06-13 22:11:51,40.8021,-124.1637,66.67,67,6,10.0
354,Kidal,ML,2022-06-13 22:11:52,18.4411,1.4078,98.74,17,91,15.79
355,Morro Bay,US,2022-06-13 22:11:52,35.3658,-120.8499,89.73,49,7,10.0
356,Carnarvon,AU,2022-06-13 22:11:53,-24.8667,113.6333,63.79,56,1,11.16
357,Otjiwarongo,NA,2022-06-13 22:11:53,-20.4637,16.6477,50.29,59,0,3.76
358,Gamba,GA,2022-06-13 22:11:53,-2.65,10.0,73.89,89,100,5.19
359,Verkhoyansk,RU,2022-06-13 22:11:54,67.5447,133.385,60.96,46,38,7.09
360,North Bend,US,2022-06-13 22:11:54,43.4065,-124.2243,61.92,85,100,9.22
361,Aripuana,BR,2022-06-13 22:11:54,-9.1667,-60.6333,77.18,64,38,2.77
362,Areosa,PT,2022-06-13 22:11:55,41.7178,-8.8571,67.28,81,8,7.09
363,Santa Maria Del Oro,MX,2022-06-13 22:11:55,25.9333,-105.3667,92.7,14,78,21.3
364,Calama,CL,2022-06-13 22:11:55,-22.4667,-68.9333,63.09,5,0,16.11
365,Malangali,TZ,2022-06-13 22:11:56,-8.5667,34.85,58.82,63,29,9.78
366,Urumqi,CN,2022-06-13 22:11:56,43.801,87.6005,77.95,34,0,4.47
367,Pacific Grove,US,2022-06-13 22:11:12,36.6177,-121.9166,79.56,65,0,12.66
368,Ranong,TH,2022-06-13 22:12:57,9.9658,98.6348,78.58,87,72,1.92
369,Kuytun,RU,2022-06-13 22:12:57,54.3419,101.5036,61.9,86,100,3.02
370,Bridlington,GB,2022-06-13 22:11:17,54.0831,-0.1919,55.53,83,100,8.7
371,Grindavik,IS,2022-06-13 22:12:58,63.8424,-22.4338,50.47,100,100,17.27
372,Nakapiripirit,UG,2022-06-13 22:12:58,1.9167,34.7833,66.13,65,23,1.28
373,Burns Lake,CA,2022-06-13 22:12:58,54.2331,-125.7533,62.42,30,85,5.64
374,Stanger,ZA,2022-06-13 22:12:59,-29.3282,31.2895,61.7,41,100,6.53
375,Havoysund,NO,2022-06-13 22:12:59,70.9963,24.6622,41.23,83,99,6.31
376,Pecos,US,2022-06-13 22:11:35,31.4229,-103.4932,108.43,10,0,4.61
377,Salamiyah,SY,2022-06-13 22:10:14,35.0113,37.0532,66.78,81,0,14.5
378,Aykhal,RU,2022-06-13 22:13:00,66.0,111.5,62.8,32,32,1.25
379,Iracoubo,GF,2022-06-13 22:13:00,5.4802,-53.2011,77.74,84,91,6.49
380,Qena,EG,2022-06-13 22:13:00,26.1615,32.7183,86.09,28,0,6.78
381,Pisco,PE,2022-06-13 22:13:01,-13.7,-76.2167,61.02,82,100,4.61
382,Clyde River,CA,2022-06-13 22:13:01,70.4692,-68.5914,37.49,67,41,2.1
383,Tungor,RU,2022-06-13 22:13:01,53.3808,142.9564,61.34,63,93,11.12
384,Menongue,AO,2022-06-13 22:13:02,-14.6585,17.691,52.97,52,0,1.59
385,Auki,SB,2022-06-13 22:13:02,-8.7676,160.7034,80.87,79,34,3.09
386,Hue,VN,2022-06-13 22:13:02,16.4667,107.6,80.71,83,40,5.75
387,Lahat,ID,2022-06-13 22:13:03,-3.8,103.5333,71.65,92,95,1.14
388,Mnogovershinnyy,RU,2022-06-13 22:12:14,53.9353,139.9242,58.89,76,99,1.63
389,Mackenzie,CA,2022-06-13 22:13:03,55.2999,-123.1698,68.5,23,59,3.24
390,Tagusao,PH,2022-06-13 22:13:03,9.1924,117.8141,79.14,83,98,5.01
391,Nuuk,GL,2022-06-13 22:13:04,64.1835,-51.7216,38.01,75,75,9.22
392,Pilar,BR,2022-06-13 22:13:04,-9.5972,-35.9567,75.13,93,20,3.76
393,Indi,IN,2022-06-13 22:13:05,17.1667,75.9667,79.86,64,13,14.47
394,Rovaniemi,FI,2022-06-13 22:13:05,66.5,25.7167,56.61,76,0,5.75
395,Ayios Yeoryios,GR,2022-06-13 22:13:05,38.4,22.9333,68.85,67,0,1.99
396,Sabha,LY,2022-06-13 22:11:56,27.0377,14.4283,81.57,25,46,9.4
397,Kerchevskiy,RU,2022-06-13 22:13:06,59.946,56.2884,45.55,66,7,3.58
398,Denpasar,ID,2022-06-13 22:12:05,-8.65,115.2167,82.06,83,40,10.36
399,Inirida,CO,2022-06-13 22:13:06,3.8653,-67.9239,70.81,98,100,2.89
400,Nemuro,JP,2022-06-13 22:13:07,43.3236,145.575,48.16,81,16,3.74
401,Kushiro,JP,2022-06-13 22:13:07,42.975,144.3747,52.47,79,8,3.0
402,Dunedin,NZ,2022-06-13 22:13:08,-45.8742,170.5036,44.8,69,93,15.01
403,Galveston,US,2022-06-13 22:12:26,29.3669,-94.9669,95.09,67,0,17.27
404,Coro,VE,2022-06-13 22:08:59,11.4045,-69.6734,82.35,69,100,21.97
405,Chernushka,RU,2022-06-13 22:13:08,56.5072,56.0766,50.63,82,36,4.34
406,Hervey Bay,AU,2022-06-13 22:13:09,-25.2986,152.8535,66.56,72,99,11.1
407,Ljungby,SE,2022-06-13 22:13:09,56.8332,13.9408,54.16,92,19,10.89
408,Sulphur Springs,US,2022-06-13 22:13:09,33.1385,-95.6011,101.55,34,0,16.11
409,Benghazi,LY,2022-06-13 22:13:10,32.1167,20.0667,73.87,79,0,10.83
410,Saint-Claude,FR,2022-06-13 22:13:10,46.5,5.8333,58.37,81,0,4.68
411,Xining,CN,2022-06-13 22:13:11,36.6167,101.7667,50.36,39,0,2.64
412,Aduturai,IN,2022-06-13 22:13:11,11.0147,79.4791,83.34,64,85,11.39
413,Ballina,AU,2022-06-13 22:13:11,-28.8667,153.5667,52.79,98,87,5.21
414,Nynashamn,SE,2022-06-13 22:14:12,58.9034,17.9479,57.16,70,83,9.08
415,Boyuibe,BO,2022-06-13 22:14:12,-20.4167,-63.2833,56.75,30,0,4.25
416,Abu Kamal,SY,2022-06-13 22:14:12,34.4506,40.9171,82.18,35,0,12.41
417,Aksu,CN,2022-06-13 22:14:13,41.1231,80.2644,79.05,13,91,6.51
418,Chinhoyi,ZW,2022-06-13 22:14:13,-17.3667,30.2,52.02,73,0,3.42
419,Linhares,BR,2022-06-13 22:12:39,-19.3911,-40.0722,69.24,64,96,6.11
420,Chapayevka,UA,2022-06-13 22:14:14,47.4711,36.3451,63.45,90,13,4.59
421,Basqal,AZ,2022-06-13 22:14:14,40.7552,48.391,58.12,73,18,5.99
422,Pangody,RU,2022-06-13 22:14:14,65.85,74.4859,52.2,75,85,17.78
423,Shar,KZ,2022-06-13 22:14:15,49.5886,81.0453,64.36,68,95,6.98
424,Maryborough,AU,2022-06-13 22:13:13,-25.5333,152.7,61.59,85,86,3.36
425,Bandarbeyla,SO,2022-06-13 22:14:15,9.4942,50.8122,78.67,78,90,27.94
426,Shingu,JP,2022-06-13 22:14:16,33.7333,135.9833,66.42,95,100,13.44
427,Jiaozuo,CN,2022-06-13 22:14:16,35.2397,113.2331,71.02,49,26,4.0
428,Miri,MY,2022-06-13 22:14:16,4.4148,114.0089,74.25,90,72,4.59
429,Port Keats,AU,2022-06-13 22:14:17,-14.25,129.55,61.41,33,18,9.71
430,Bambous Virieux,MU,2022-06-13 22:14:17,-20.3428,57.7575,73.22,65,66,17.6
431,Banjar,ID,2022-06-13 22:14:17,-8.19,114.9675,75.61,91,75,2.86
432,Ponta Delgada,PT,2022-06-13 22:14:18,37.7333,-25.6667,64.51,77,40,8.05
433,Cabadiangan,PH,2022-06-13 22:14:18,9.7531,122.4739,78.49,83,93,3.09
434,Ajdabiya,LY,2022-06-13 22:14:18,30.7554,20.2263,72.36,82,0,7.85
435,Tomatlan,MX,2022-06-13 22:14:19,19.9333,-105.25,90.32,49,7,11.5
436,Hays,US,2022-06-13 22:14:19,30.0502,-98.0336,100.24,34,16,7.0
437,Leningradskiy,RU,2022-06-13 22:14:19,69.3833,178.4167,34.68,82,100,10.87
438,Republic,US,2022-06-13 22:14:20,37.12,-93.4802,96.19,49,0,17.27
439,Verkhnyaya Inta,RU,2022-06-13 22:14:20,65.9811,60.3094,45.88,58,26,3.38
440,Atasu,KZ,2022-06-13 22:14:21,48.6814,71.6433,61.38,71,75,7.43
441,Orland Park,US,2022-06-13 22:14:21,41.6303,-87.8539,91.81,80,100,15.99
442,Ilo,PE,2022-06-13 22:14:21,-17.6394,-71.3375,63.61,76,0,8.01
443,Keffi,NG,2022-06-13 22:14:22,8.8486,7.8736,77.36,80,89,3.78
444,Tigil,RU,2022-06-13 22:14:22,57.8,158.6667,42.37,88,100,2.71
445,Zandvoort,NL,2022-06-13 22:14:23,52.3749,4.5341,55.94,78,0,8.05
446,Ariquemes,BR,2022-06-13 22:14:23,-9.9133,-63.0408,73.24,73,43,2.84
447,Maningrida,AU,2022-06-13 22:14:23,-12.0667,134.2667,64.72,85,94,10.42
448,Phayakkhaphum Phisai,TH,2022-06-13 22:14:24,15.5163,103.1937,81.41,76,100,5.77
449,Sale,MA,2022-06-13 22:14:24,34.0389,-6.8166,75.63,88,75,13.8
450,Becerril,CO,2022-06-13 22:14:24,9.7041,-73.2793,78.39,88,48,7.27
451,Halmeu,RO,2022-06-13 22:14:25,47.9667,23.0167,66.88,91,80,5.75
452,Tortoli,IT,2022-06-13 22:11:29,39.9256,9.6572,74.23,50,2,4.03
453,Hofn,IS,2022-06-13 22:14:25,64.2539,-15.2082,50.07,100,100,11.83
454,Mangrol,IN,2022-06-13 22:14:26,21.1167,70.1167,82.72,78,20,7.02
455,Scottsbluff,US,2022-06-13 22:14:26,41.8666,-103.6672,98.83,21,0,18.41
456,Rio Cuarto,AR,2022-06-13 22:14:26,-33.1307,-64.3499,60.57,27,0,18.41
457,Asau,RO,2022-06-13 22:14:27,46.4333,26.4,63.52,89,6,6.06
458,Turzovka,SK,2022-06-13 22:14:27,49.4043,18.6226,51.35,93,20,2.3
459,Coswig,DE,2022-06-13 22:15:27,51.1333,13.5833,58.41,69,20,4.61
460,Marfino,RU,2022-06-13 22:15:28,55.7028,37.3822,63.95,81,0,6.71
461,Rio Grande City,US,2022-06-13 22:15:28,26.3798,-98.8203,91.87,31,90,28.21
462,Haines Junction,CA,2022-06-13 22:15:28,60.7522,-137.5108,57.15,58,100,2.3
463,Port Hawkesbury,CA,2022-06-13 22:15:29,45.6169,-61.3485,63.52,88,100,4.61
464,Fort Nelson,CA,2022-06-13 22:14:07,58.8053,-122.7002,71.28,21,57,4.38
465,Jalingo,NG,2022-06-13 22:15:29,8.8833,11.3667,79.83,75,98,2.57
466,Arlit,NE,2022-06-13 22:15:30,18.7369,7.3853,96.4,12,65,11.88
467,Yurla,RU,2022-06-13 22:15:30,59.3259,54.3223,47.55,69,77,3.11
468,Matagami,CA,2022-06-13 22:15:30,49.7502,-77.6328,68.11,60,75,10.36
469,Linhai,CN,2022-06-13 22:15:31,28.85,121.1167,70.93,89,100,1.92
470,Weinan,CN,2022-06-13 22:15:31,34.5036,109.5089,71.55,21,0,5.82
471,Lasa,IT,2022-06-13 22:12:37,46.6166,10.7002,58.37,85,5,5.12
472,Lere,NG,2022-06-13 22:15:32,10.387,8.5726,75.72,73,92,4.41
473,Ladario,BR,2022-06-13 22:15:32,-19.0047,-57.6017,60.06,40,0,2.42
474,Puerto Escondido,MX,2022-06-13 22:15:32,15.85,-97.0667,79.77,81,98,6.24
475,Toora-Khem,RU,2022-06-13 22:15:33,52.4675,96.11,56.17,92,97,0.07
476,Duma,CN,2022-06-13 22:15:33,34.7653,108.135,64.11,26,0,6.4
477,Gwadar,PK,2022-06-13 22:15:33,25.1216,62.3254,82.74,83,0,5.61
478,Mastic Beach,US,2022-06-13 22:15:34,40.7668,-72.8521,83.16,80,20,9.22
479,Sirohi,IN,2022-06-13 22:15:34,24.8833,72.8667,82.81,67,70,5.84
480,Bambanglipuro,ID,2022-06-13 22:15:34,-7.95,110.2833,75.79,90,71,4.43
481,Manadhoo,MV,2022-06-13 22:15:35,5.7667,73.3833,82.89,75,74,10.78
482,Ornskoldsvik,SE,2022-06-13 22:15:35,63.2909,18.7153,52.97,74,88,6.93
483,Necochea,AR,2022-06-13 22:15:35,-38.5473,-58.7368,53.8,57,100,10.74
484,Hasaki,JP,2022-06-13 22:15:36,35.7333,140.8333,63.0,74,100,14.7
485,Charters Towers,AU,2022-06-13 22:15:36,-20.1,146.2667,54.1,59,1,4.32
486,Lerwick,GB,2022-06-13 22:15:37,60.1545,-1.1494,51.8,93,100,17.11
487,Sioux Lookout,CA,2022-06-13 22:15:06,50.1001,-91.917,64.47,82,100,6.91
488,Zyryanka,RU,2022-06-13 22:12:17,65.75,150.85,63.55,32,53,25.37
489,Broome,US,2022-06-13 22:15:37,42.2506,-75.833,75.69,54,0,8.05
490,Slave Lake,CA,2022-06-13 22:15:38,55.2834,-114.769,67.98,52,20,10.36
491,Ust-Ishim,RU,2022-06-13 22:15:38,57.6935,71.1665,51.91,98,99,2.82
492,Smyrna,US,2022-06-13 22:15:38,33.884,-84.5144,96.66,53,20,9.22
493,Cairns,AU,2022-06-13 22:14:13,-16.9167,145.7667,62.55,77,40,12.66
494,Garden City,US,2022-06-13 22:14:42,42.3256,-83.331,84.04,51,75,4.61
495,Shiraz,IR,2022-06-13 22:15:39,29.6036,52.5388,78.24,22,0,4.61
496,Marsa Matruh,EG,2022-06-13 22:15:40,31.3525,27.2453,72.12,82,0,7.67
497,Herat,AF,2022-06-13 22:15:40,34.5,62.0,78.42,18,0,7.4
498,Sistranda,NO,2022-06-13 22:15:40,63.7256,8.834,49.96,92,100,22.03
499,Kungurtug,RU,2022-06-13 22:15:41,50.5994,97.5228,59.29,68,100,1.72
500,Kirksville,US,2022-06-13 22:15:41,40.1948,-92.5833,92.57,64,0,11.5
501,Llangefni,GB,2022-06-13 22:15:41,53.2556,-4.3106,55.26,79,100,12.66
502,Filingue,NE,2022-06-13 22:15:42,14.3521,3.3168,99.3,21,17,6.08
503,Copiapo,CL,2022-06-13 22:15:42,-27.3667,-70.3333,49.69,59,77,3.94
504,Cardonal,MX,2022-06-13 22:16:42,20.6,-99.1333,69.85,56,81,12.28
505,Ibimirim,BR,2022-06-13 22:16:43,-8.5406,-37.6903,74.73,76,5,9.48
506,Muyezerskiy,RU,2022-06-13 22:16:43,63.9333,31.65,51.17,89,30,5.03
507,Temir,KZ,2022-06-13 22:16:43,49.1414,57.13,53.82,83,0,7.67
508,Verkhniy Fiagdon,RU,2022-06-13 22:16:44,42.8333,44.3053,52.47,91,100,5.61
509,Koumac,NC,2022-06-13 22:16:44,-20.5667,164.2833,72.37,94,100,2.73
510,Buraydah,SA,2022-06-13 22:14:39,26.326,43.975,89.65,11,1,7.2
511,Guerrero Negro,MX,2022-06-13 22:16:45,27.9769,-114.0611,70.68,65,6,20.94
512,Whitehorse,CA,2022-06-13 22:16:45,60.7161,-135.0538,50.81,90,100,2.3
513,Uruzgan,AF,2022-06-13 22:16:45,32.8333,66.0,71.17,15,0,6.31
514,Erin,US,2022-06-13 22:15:33,36.3184,-87.6947,96.1,52,36,9.98
515,Zaporizhzhya,UA,2022-06-13 22:16:46,47.8167,35.1833,68.31,79,100,4.76
516,Katherine,AU,2022-06-13 22:16:46,-14.4667,132.2667,53.92,54,9,6.91
517,San Patricio,US,2022-06-13 22:16:47,28.017,-97.5169,95.18,49,68,22.44
518,Sydney,AU,2022-06-13 22:13:53,-33.8679,151.2073,49.26,74,20,8.05
519,Svetlyy,RU,2022-06-13 22:16:47,54.675,20.1347,56.97,79,2,14.32
520,Chuzhou,CN,2022-06-13 22:16:48,32.3219,118.2978,70.09,85,25,3.91
521,Molina,CL,2022-06-13 22:16:48,-35.1167,-71.2833,46.36,100,100,3.44
522,Zhigansk,RU,2022-06-13 22:16:48,66.7697,123.3711,53.11,71,60,4.25
523,Wundanyi,KE,2022-06-13 22:16:49,-3.4019,38.364,56.7,92,16,5.41
524,Saint-Augustin,CA,2022-06-13 22:16:49,51.226,-58.6502,62.31,52,65,8.75
525,Huarmey,PE,2022-06-13 22:16:49,-10.0681,-78.1522,67.3,74,16,10.8
526,Kishtwar,IN,2022-06-13 22:12:53,33.3167,75.7667,62.15,59,51,5.06
527,Rebrikha,RU,2022-06-13 22:16:50,53.0733,82.3408,64.99,66,68,5.39
528,Weligama,LK,2022-06-13 22:16:50,5.9667,80.4167,78.96,86,87,11.07
529,Coahuayana,MX,2022-06-13 22:16:51,18.7333,-103.6833,89.56,56,33,7.78
530,Duobao,CN,2022-06-13 22:16:51,30.67,112.6895,68.97,92,1,7.25
531,College,US,2022-06-13 22:16:51,64.8569,-147.8028,74.08,36,40,6.91
532,Abrau-Dyurso,RU,2022-06-13 22:16:52,44.69,37.59,65.48,67,16,9.48
533,Ketchikan,US,2022-06-13 22:16:52,55.3422,-131.6461,57.67,67,100,6.91
534,Barmer,IN,2022-06-13 22:16:53,25.75,71.3833,86.45,56,70,13.06
535,Ivanivka,UA,2022-06-13 22:16:53,46.7208,34.553,64.76,78,100,5.91
536,Moyale,KE,2022-06-13 22:16:53,3.5167,39.0584,65.26,72,52,3.96
537,Havelock,US,2022-06-13 22:16:54,34.8791,-76.9013,87.8,81,20,14.97
538,Kamaishi,JP,2022-06-13 22:16:54,39.2667,141.8833,57.52,70,93,7.72
539,Grand Gaube,MU,2022-06-13 22:16:54,-20.0064,57.6608,73.8,66,91,10.0
540,Harlingen,US,2022-06-13 22:13:03,26.1906,-97.6961,89.56,79,20,18.41
541,Hambantota,LK,2022-06-13 22:16:55,6.1241,81.1185,79.48,82,99,15.64
542,Kamina,CD,2022-06-13 22:16:55,-8.7386,24.9906,62.92,50,0,2.73
543,Kaduy,RU,2022-06-13 22:16:56,59.2,37.15,52.29,95,76,4.21
544,Guarapuava,BR,2022-06-13 22:16:56,-25.3953,-51.4581,43.16,92,0,3.18
545,Kuri,KR,2022-06-13 22:17:57,37.5986,127.1394,69.66,65,16,10.2
546,Havre-Saint-Pierre,CA,2022-06-13 22:17:57,50.2334,-63.5986,61.16,63,100,13.8
547,Mehamn,NO,2022-06-13 22:17:57,71.0357,27.8492,42.75,87,75,4.61
548,Verkhnyaya Khava,RU,2022-06-13 22:17:58,51.8404,39.9413,55.47,95,21,4.88
549,Prabumulih,ID,2022-06-13 22:17:58,-3.45,104.25,73.69,99,88,1.9
550,Hokitika,NZ,2022-06-13 22:17:58,-42.7167,170.9667,51.85,88,93,28.72
551,Balaipungut,ID,2022-06-13 22:17:59,1.05,101.2833,72.57,99,100,2.13
552,Rio Gallegos,AR,2022-06-13 22:17:59,-51.6226,-69.2181,44.65,76,75,10.36
553,Omboue,GA,2022-06-13 22:17:59,-1.5746,9.2618,74.75,90,100,6.38
554,Te Anau,NZ,2022-06-13 22:18:00,-45.4167,167.7167,41.05,82,92,12.8
555,Hornepayne,CA,2022-06-13 22:18:00,49.2138,-84.7705,73.53,37,51,6.93
556,Antofagasta,CL,2022-06-13 22:15:30,-23.65,-70.4,56.48,84,31,6.62
557,Okmulgee,US,2022-06-13 22:16:10,35.6234,-95.9605,94.86,55,0,12.66
558,Sicamous,CA,2022-06-13 22:13:11,50.8331,-118.9856,57.18,91,100,3.42
559,Belaya Gora,RU,2022-06-13 22:18:01,68.5333,146.4167,63.99,35,94,19.55
560,Dekar,BW,2022-06-13 22:18:01,-21.5333,21.9333,57.43,42,0,7.85
561,Houma,US,2022-06-13 22:18:01,29.5958,-90.7195,93.02,58,0,9.22
562,Manaure,CO,2022-06-13 22:18:02,11.7751,-72.4445,87.17,52,51,24.02
563,Jinji,CN,2022-06-13 22:18:03,23.2281,110.8261,75.69,99,100,0.72
564,Marawi,PH,2022-06-13 22:18:03,7.9986,124.2928,67.93,95,86,3.18
565,Caramay,PH,2022-06-13 22:18:03,10.1815,119.236,78.75,83,78,1.03
566,Narrabri,AU,2022-06-13 22:18:04,-30.3167,149.7833,40.51,88,0,1.01
567,Chemal,RU,2022-06-13 22:18:04,51.4111,86.005,58.98,94,71,4.36
568,Nizhniy Chir,RU,2022-06-13 22:18:04,48.3597,43.0865,65.34,48,11,10.33
569,Beloha,MG,2022-06-13 22:18:05,-25.1667,45.05,61.61,72,0,7.67
570,Hailar,CN,2022-06-13 22:18:05,49.2,119.7,58.64,86,100,4.56
571,Udachnyy,RU,2022-06-13 22:18:05,66.4167,112.4,64.89,33,8,4.21
